ip,port,timestamp,status,fingerprint,weight
222.253.44.190,80,2026-06-04T16:58:12.991551,fingerprint_done,"{""vendor"":""dahua"",""model"":null,""version"":null,""raw_banner"":null,""services"":[""html""],""probe_method"":""html"",""endpoint"":null,""evidence_items"":[{""field"":""vendor"",""value"":""dahua"",""source"":""html"",""pattern"":""WEB SERVICE"",""cves"":[]},{""field"":""vendor"",""value"":""dahua"",""source"":""html"",""pattern"":""pluginVersion.js"",""cves"":[]}],""cves"":[]}",0.8
113.163.158.134,80,2026-06-04T16:58:29.400873,fingerprint_done,"{""vendor"":""panasonic"",""model"":null,""version"":null,""raw_banner"":null,""services"":[""html""],""probe_method"":""html"",""endpoint"":null,""evidence_items"":[{""field"":""vendor"",""value"":""panasonic"",""source"":""html"",""pattern"":""Panasonic"",""cves"":[]},{""field"":""vendor"",""value"":""panasonic"",""source"":""html"",""pattern"":""panasonic"",""cves"":[]}],""cves"":[]}",0.8
14.173.53.123,80,2026-06-04T16:58:36.700006,fingerprint_done,"{""vendor"":""dahua"",""model"":null,""version"":null,""raw_banner"":null,""services"":[""html""],""probe_method"":""html"",""endpoint"":null,""evidence_items"":[{""field"":""vendor"",""value"":""dahua"",""source"":""html"",""pattern"":""webplugin"",""cves"":[]},{""field"":""vendor"",""value"":""dahua"",""source"":""html"",""pattern"":""WEB SERVICE"",""cves"":[]},{""field"":""vendor"",""value"":""dahua"",""source"":""html"",""pattern"":""rpcCore"",""cves"":[]},{""field"":""vendor"",""value"":""dahua"",""source"":""html"",""pattern"":""pluginVersion.js"",""cves"":[]}],""cves"":[]}",0.8
113.181.69.222,80,2026-06-04T16:58:37.871931,fingerprint_done,"{""vendor"":""dahua"",""model"":null,""version"":null,""raw_banner"":null,""services"":[""html""],""probe_method"":""html"",""endpoint"":null,""evidence_items"":[{""field"":""vendor"",""value"":""dahua"",""source"":""html"",""pattern"":""WEB SERVICE"",""cves"":[]},{""field"":""vendor"",""value"":""dahua"",""source"":""html"",""pattern"":""pluginVersion.js"",""cves"":[]}],""cves"":[]}",0.8
14.182.43.27,80,2026-06-04T16:59:54.083980,fingerprint_done,"{""vendor"":""dahua"",""model"":null,""version"":null,""raw_banner"":null,""services"":[""html""],""probe_method"":""html"",""endpoint"":null,""evidence_items"":[{""field"":""vendor"",""value"":""dahua"",""source"":""html"",""pattern"":""WEB SERVICE"",""cves"":[]},{""field"":""vendor"",""value"":""dahua"",""source"":""html"",""pattern"":""pluginVersion.js"",""cves"":[]}],""cves"":[]}",0.8
117.4.8.171,80,2026-06-04T17:00:16.565135,fingerprint_done,"{""vendor"":""dahua"",""model"":null,""version"":null,""raw_banner"":null,""services"":[""html""],""probe_method"":""html"",""endpoint"":null,""evidence_items"":[{""field"":""vendor"",""value"":""dahua"",""source"":""html"",""pattern"":""WEB SERVICE"",""cves"":[]},{""field"":""vendor"",""value"":""dahua"",""source"":""html"",""pattern"":""pluginVersion.js"",""cves"":[]}],""cves"":[]}",0.8
113.160.132.179,443,2026-06-04T17:00:51.001043,fingerprint_done,"{""vendor"":""panasonic"",""model"":null,""version"":null,""raw_banner"":null,""services"":[""html""],""probe_method"":""html"",""endpoint"":null,""evidence_items"":[{""field"":""vendor"",""value"":""panasonic"",""source"":""html"",""pattern"":""Panasonic"",""cves"":[]},{""field"":""vendor"",""value"":""panasonic"",""source"":""html"",""pattern"":""panasonic"",""cves"":[]}],""cves"":[]}",0.8
14.241.59.232,443,2026-06-04T17:00:54.375662,fingerprint_done,"{""vendor"":""axis"",""model"":null,""version"":null,""raw_banner"":null,""services"":[""html""],""probe_method"":""html"",""endpoint"":null,""evidence_items"":[{""field"":""vendor"",""value"":""axis"",""source"":""html"",""pattern"":""Axis"",""cves"":[]},{""field"":""vendor"",""value"":""axis"",""source"":""html"",""pattern"":""AXIS"",""cves"":[]}],""cves"":[]}",0.8
14.168.161.92,80,2026-06-04T17:00:56.891340,fingerprint_done,"{""vendor"":""dahua"",""model"":null,""version"":null,""raw_banner"":null,""services"":[""html""],""probe_method"":""html"",""endpoint"":null,""evidence_items"":[{""field"":""vendor"",""value"":""dahua"",""source"":""html"",""pattern"":""WEB SERVICE"",""cves"":[]},{""field"":""vendor"",""value"":""dahua"",""source"":""html"",""pattern"":""pluginVersion.js"",""cves"":[]}],""cves"":[]}",0.8
103.124.94.104,80,2026-06-04T17:01:03.555406,fingerprint_done,"{""vendor"":""panasonic"",""model"":null,""version"":null,""raw_banner"":null,""services"":[""html""],""probe_method"":""html"",""endpoint"":null,""evidence_items"":[{""field"":""vendor"",""value"":""panasonic"",""source"":""html"",""pattern"":""WJ-"",""cves"":[]}],""cves"":[]}",0.8
113.161.163.192,80,2026-06-04T17:01:09.058194,fingerprint_done,"{""vendor"":""dahua"",""model"":null,""version"":null,""raw_banner"":null,""services"":[""html""],""probe_method"":""html"",""endpoint"":null,""evidence_items"":[{""field"":""vendor"",""value"":""dahua"",""source"":""html"",""pattern"":""pluginVersion.js"",""cves"":[]}],""cves"":[]}",0.8
117.7.195.116,80,2026-06-04T17:01:25.537694,fingerprint_done,"{""vendor"":""dahua"",""model"":null,""version"":null,""raw_banner"":null,""services"":[""html""],""probe_method"":""html"",""endpoint"":null,""evidence_items"":[{""field"":""vendor"",""value"":""dahua"",""source"":""html"",""pattern"":""WEB SERVICE"",""cves"":[]},{""field"":""vendor"",""value"":""dahua"",""source"":""html"",""pattern"":""pluginVersion.js"",""cves"":[]}],""cves"":[]}",0.8
113.161.38.41,443,2026-06-04T17:01:41.247606,fingerprint_done,"{""vendor"":""panasonic"",""model"":null,""version"":null,""raw_banner"":null,""services"":[""html""],""probe_method"":""html"",""endpoint"":null,""evidence_items"":[{""field"":""vendor"",""value"":""panasonic"",""source"":""html"",""pattern"":""Panasonic"",""cves"":[]},{""field"":""vendor"",""value"":""panasonic"",""source"":""html"",""pattern"":""panasonic"",""cves"":[]}],""cves"":[]}",0.8
113.188.68.76,80,2026-06-04T17:01:49.661393,fingerprint_done,"{""vendor"":""dahua"",""model"":null,""version"":null,""raw_banner"":null,""services"":[""html""],""probe_method"":""html"",""endpoint"":null,""evidence_items"":[{""field"":""vendor"",""value"":""dahua"",""source"":""html"",""pattern"":""WEB SERVICE"",""cves"":[]},{""field"":""vendor"",""value"":""dahua"",""source"":""html"",""pattern"":""pluginVersion.js"",""cves"":[]}],""cves"":[]}",0.8
103.245.251.66,443,2026-06-04T17:01:51.399450,fingerprint_done,"{""vendor"":""panasonic"",""model"":""bb-cream"",""version"":null,""raw_banner"":null,""services"":[""html""],""probe_method"":""html"",""endpoint"":null,""evidence_items"":[{""field"":""vendor"",""value"":""panasonic"",""source"":""html"",""pattern"":""BB-"",""cves"":[]},{""field"":""model"",""value"":""bb-cream"",""source"":""html"",""pattern"":""BB-\\w+"",""cves"":[]}],""cves"":[]}",0.8
113.163.133.247,80,2026-06-04T17:01:53.791638,fingerprint_done,"{""vendor"":""dahua"",""model"":null,""version"":null,""raw_banner"":null,""services"":[""html""],""probe_method"":""html"",""endpoint"":null,""evidence_items"":[{""field"":""vendor"",""value"":""dahua"",""source"":""html"",""pattern"":""webplugin"",""cves"":[]},{""field"":""vendor"",""value"":""dahua"",""source"":""html"",""pattern"":""WEB SERVICE"",""cves"":[]},{""field"":""vendor"",""value"":""dahua"",""source"":""html"",""pattern"":""rpcCore"",""cves"":[]},{""field"":""vendor"",""value"":""dahua"",""source"":""html"",""pattern"":""pluginVersion.js"",""cves"":[]}],""cves"":[]}",0.8
203.162.146.108,80,2026-06-04T17:02:11.404672,fingerprint_done,"{""vendor"":""vivotek"",""model"":null,""version"":null,""raw_banner"":null,""services"":[""html""],""probe_method"":""html"",""endpoint"":null,""evidence_items"":[{""field"":""vendor"",""value"":""vivotek"",""source"":""html"",""pattern"":""iViewer"",""cves"":[]}],""cves"":[]}",0.8
14.254.98.51,80,2026-06-04T17:02:20.425760,fingerprint_done,"{""vendor"":""dahua"",""model"":null,""version"":null,""raw_banner"":null,""services"":[""html""],""probe_method"":""html"",""endpoint"":null,""evidence_items"":[{""field"":""vendor"",""value"":""dahua"",""source"":""html"",""pattern"":""WEB SERVICE"",""cves"":[]},{""field"":""vendor"",""value"":""dahua"",""source"":""html"",""pattern"":""pluginVersion.js"",""cves"":[]}],""cves"":[]}",0.8
117.2.28.250,80,2026-06-04T17:02:27.543037,fingerprint_done,"{""vendor"":""dahua"",""model"":null,""version"":null,""raw_banner"":null,""services"":[""html""],""probe_method"":""html"",""endpoint"":null,""evidence_items"":[{""field"":""vendor"",""value"":""dahua"",""source"":""html"",""pattern"":""webplugin"",""cves"":[]},{""field"":""vendor"",""value"":""dahua"",""source"":""html"",""pattern"":""WEB SERVICE"",""cves"":[]},{""field"":""vendor"",""value"":""dahua"",""source"":""html"",""pattern"":""rpcCore"",""cves"":[]},{""field"":""vendor"",""value"":""dahua"",""source"":""html"",""pattern"":""pluginVersion.js"",""cves"":[]}],""cves"":[]}",0.8
42.96.59.188,443,2026-06-04T17:02:48.379793,fingerprint_done,"{""vendor"":""panasonic"",""model"":""BB-02BC"",""version"":null,""raw_banner"":null,""services"":[""html""],""probe_method"":""html"",""endpoint"":null,""evidence_items"":[{""field"":""vendor"",""value"":""panasonic"",""source"":""html"",""pattern"":""BB-"",""cves"":[]},{""field"":""model"",""value"":""BB-02BC"",""source"":""html"",""pattern"":""BB-\\w+"",""cves"":[]}],""cves"":[]}",0.8
113.176.108.227,80,2026-06-04T17:02:53.224242,fingerprint_done,"{""vendor"":""dahua"",""model"":null,""version"":null,""raw_banner"":null,""services"":[""html""],""probe_method"":""html"",""endpoint"":null,""evidence_items"":[{""field"":""vendor"",""value"":""dahua"",""source"":""html"",""pattern"":""WEB SERVICE"",""cves"":[]},{""field"":""vendor"",""value"":""dahua"",""source"":""html"",""pattern"":""pluginVersion.js"",""cves"":[]}],""cves"":[]}",0.8
117.3.254.82,80,2026-06-04T17:03:08.383307,fingerprint_done,"{""vendor"":""dahua"",""model"":null,""version"":null,""raw_banner"":null,""services"":[""html""],""probe_method"":""html"",""endpoint"":null,""evidence_items"":[{""field"":""vendor"",""value"":""dahua"",""source"":""html"",""pattern"":""webplugin"",""cves"":[]},{""field"":""vendor"",""value"":""dahua"",""source"":""html"",""pattern"":""rpcCore"",""cves"":[]},{""field"":""vendor"",""value"":""dahua"",""source"":""html"",""pattern"":""pluginVersion.js"",""cves"":[]}],""cves"":[]}",0.8
113.188.78.179,80,2026-06-04T17:03:14.573972,fingerprint_done,"{""vendor"":""dahua"",""model"":null,""version"":null,""raw_banner"":null,""services"":[""html""],""probe_method"":""html"",""endpoint"":null,""evidence_items"":[{""field"":""vendor"",""value"":""dahua"",""source"":""html"",""pattern"":""webplugin"",""cves"":[]},{""field"":""vendor"",""value"":""dahua"",""source"":""html"",""pattern"":""WEB SERVICE"",""cves"":[]},{""field"":""vendor"",""value"":""dahua"",""source"":""html"",""pattern"":""rpcCore"",""cves"":[]},{""field"":""vendor"",""value"":""dahua"",""source"":""html"",""pattern"":""pluginVersion.js"",""cves"":[]}],""cves"":[]}",0.8
180.93.43.80,80,2026-06-04T17:03:29.512264,fingerprint_done,"{""vendor"":""axis"",""model"":null,""version"":null,""raw_banner"":null,""services"":[""html""],""probe_method"":""html"",""endpoint"":null,""evidence_items"":[{""field"":""vendor"",""value"":""axis"",""source"":""html"",""pattern"":""axis"",""cves"":[]}],""cves"":[]}",0.8
103.137.156.121,80,2026-06-04T17:03:35.027010,fingerprint_done,"{""vendor"":""dahua"",""model"":null,""version"":null,""raw_banner"":null,""services"":[""html""],""probe_method"":""html"",""endpoint"":null,""evidence_items"":[{""field"":""vendor"",""value"":""dahua"",""source"":""html"",""pattern"":""WEB SERVICE"",""cves"":[]}],""cves"":[]}",0.8
14.233.77.202,80,2026-06-04T17:03:55.055396,fingerprint_done,"{""vendor"":""dahua"",""model"":null,""version"":null,""raw_banner"":null,""services"":[""html""],""probe_method"":""html"",""endpoint"":null,""evidence_items"":[{""field"":""vendor"",""value"":""dahua"",""source"":""html"",""pattern"":""WEB SERVICE"",""cves"":[]},{""field"":""vendor"",""value"":""dahua"",""source"":""html"",""pattern"":""pluginVersion.js"",""cves"":[]}],""cves"":[]}",0.8
123.25.211.75,80,2026-06-04T17:04:07.513765,fingerprint_done,"{""vendor"":""dahua"",""model"":null,""version"":null,""raw_banner"":null,""services"":[""html""],""probe_method"":""html"",""endpoint"":null,""evidence_items"":[{""field"":""vendor"",""value"":""dahua"",""source"":""html"",""pattern"":""webplugin"",""cves"":[]},{""field"":""vendor"",""value"":""dahua"",""source"":""html"",""pattern"":""rpcCore"",""cves"":[]},{""field"":""vendor"",""value"":""dahua"",""source"":""html"",""pattern"":""pluginVersion.js"",""cves"":[]}],""cves"":[]}",0.8
113.171.82.144,80,2026-06-04T17:04:23.941760,fingerprint_done,"{""vendor"":""panasonic"",""model"":null,""version"":null,""raw_banner"":null,""services"":[""html""],""probe_method"":""html"",""endpoint"":null,""evidence_items"":[{""field"":""vendor"",""value"":""panasonic"",""source"":""html"",""pattern"":""Panasonic"",""cves"":[]},{""field"":""vendor"",""value"":""panasonic"",""source"":""html"",""pattern"":""panasonic"",""cves"":[]}],""cves"":[]}",0.8
123.25.219.121,443,2026-06-04T17:04:24.147961,fingerprint_done,"{""vendor"":""panasonic"",""model"":null,""version"":null,""raw_banner"":null,""services"":[""html""],""probe_method"":""html"",""endpoint"":null,""evidence_items"":[{""field"":""vendor"",""value"":""panasonic"",""source"":""html"",""pattern"":""Panasonic"",""cves"":[]},{""field"":""vendor"",""value"":""panasonic"",""source"":""html"",""pattern"":""panasonic"",""cves"":[]}],""cves"":[]}",0.8
14.176.231.164,443,2026-06-04T17:04:44.327720,fingerprint_done,"{""vendor"":""panasonic"",""model"":null,""version"":null,""raw_banner"":null,""services"":[""html""],""probe_method"":""html"",""endpoint"":null,""evidence_items"":[{""field"":""vendor"",""value"":""panasonic"",""source"":""html"",""pattern"":""Panasonic"",""cves"":[]},{""field"":""vendor"",""value"":""panasonic"",""source"":""html"",""pattern"":""panasonic"",""cves"":[]}],""cves"":[]}",0.8
14.175.248.186,80,2026-06-04T17:04:45.389891,fingerprint_done,"{""vendor"":""dahua"",""model"":null,""version"":null,""raw_banner"":null,""services"":[""html""],""probe_method"":""html"",""endpoint"":null,""evidence_items"":[{""field"":""vendor"",""value"":""dahua"",""source"":""html"",""pattern"":""webplugin"",""cves"":[]},{""field"":""vendor"",""value"":""dahua"",""source"":""html"",""pattern"":""WEB SERVICE"",""cves"":[]},{""field"":""vendor"",""value"":""dahua"",""source"":""html"",""pattern"":""rpcCore"",""cves"":[]},{""field"":""vendor"",""value"":""dahua"",""source"":""html"",""pattern"":""pluginVersion.js"",""cves"":[]}],""cves"":[]}",0.8
171.224.213.129,80,2026-06-04T17:04:45.433277,fingerprint_done,"{""vendor"":""dahua"",""model"":null,""version"":null,""raw_banner"":null,""services"":[""html""],""probe_method"":""html"",""endpoint"":null,""evidence_items"":[{""field"":""vendor"",""value"":""dahua"",""source"":""html"",""pattern"":""webplugin"",""cves"":[]},{""field"":""vendor"",""value"":""dahua"",""source"":""html"",""pattern"":""WEB SERVICE"",""cves"":[]},{""field"":""vendor"",""value"":""dahua"",""source"":""html"",""pattern"":""rpcCore"",""cves"":[]},{""field"":""vendor"",""value"":""dahua"",""source"":""html"",""pattern"":""pluginVersion.js"",""cves"":[]}],""cves"":[]}",0.8
118.69.235.100,80,2026-06-04T17:04:58.301185,fingerprint_done,"{""vendor"":""dahua"",""model"":null,""version"":null,""raw_banner"":null,""services"":[""html""],""probe_method"":""html"",""endpoint"":null,""evidence_items"":[{""field"":""vendor"",""value"":""dahua"",""source"":""html"",""pattern"":""WEB SERVICE"",""cves"":[]},{""field"":""vendor"",""value"":""dahua"",""source"":""html"",""pattern"":""pluginVersion.js"",""cves"":[]}],""cves"":[]}",0.8
113.22.170.0,80,2026-06-04T17:04:58.405929,fingerprint_done,"{""vendor"":""dahua"",""model"":null,""version"":null,""raw_banner"":null,""services"":[""html""],""probe_method"":""html"",""endpoint"":null,""evidence_items"":[{""field"":""vendor"",""value"":""dahua"",""source"":""html"",""pattern"":""WEB SERVICE"",""cves"":[]},{""field"":""vendor"",""value"":""dahua"",""source"":""html"",""pattern"":""pluginVersion.js"",""cves"":[]}],""cves"":[]}",0.8
123.31.21.9,443,2026-06-04T17:04:59.950274,fingerprint_done,"{""vendor"":""dahua"",""model"":null,""version"":null,""raw_banner"":null,""services"":[""html""],""probe_method"":""html"",""endpoint"":null,""evidence_items"":[{""field"":""vendor"",""value"":""dahua"",""source"":""html"",""pattern"":""dmss"",""cves"":[]}],""cves"":[]}",0.8
27.73.165.61,80,2026-06-04T17:05:06.547385,fingerprint_done,"{""vendor"":""dahua"",""model"":null,""version"":null,""raw_banner"":null,""services"":[""html""],""probe_method"":""html"",""endpoint"":null,""evidence_items"":[{""field"":""vendor"",""value"":""dahua"",""source"":""html"",""pattern"":""WEB SERVICE"",""cves"":[]},{""field"":""vendor"",""value"":""dahua"",""source"":""html"",""pattern"":""pluginVersion.js"",""cves"":[]}],""cves"":[]}",0.8
103.18.6.49,443,2026-06-04T17:05:30.118706,fingerprint_done,"{""vendor"":""panasonic"",""model"":""wv-js"",""version"":null,""raw_banner"":null,""services"":[""html""],""probe_method"":""html"",""endpoint"":null,""evidence_items"":[{""field"":""vendor"",""value"":""panasonic"",""source"":""html"",""pattern"":""WV-"",""cves"":[]},{""field"":""model"",""value"":""wv-js"",""source"":""html"",""pattern"":""WV-\\w+"",""cves"":[]}],""cves"":[]}",0.8
